Provider CCN,Hospital Name,Street Address,City,State Code,Zip Code,CON,Urban,Inpatient %,Outpatient %,Charity %,Uncompensated %,Rev Per Discharge,Rev Per Bed,Rev Per Bed Days,Rev Per FTE,Discharges Per Bed,Discharges Per Bed Days,Discharges Per FTE,Net Income %,Net Income Score,Labor %,Overhead %,Depreciation %,Labor Exp Per FTE,Overhead Exp Per Bed,lat,lng
50745,CHAPMAN GLOBAL MEDICAL CENTER,2601 E CHAPMAN AVENUE,ORANGE,CA,92869-3206,0.0,1.0,0.7852670750270372,0.21473292497296287,0.0015113023929651435,0.0015113023929651435,21452.23218862122,558044.0666666668,1528.8878538812785,234735.3056646102,26.013333333333332,0.07126940639269408,26.013333333333332,-0.0668562255716723,3,0.5495677820425412,0.6403743503649234,0.040409879219813115,129002.96130117777,357357.10666666675,33.788633000000004,-117.8258852
50755,SHERMAN OAKS HOSPITAL-HEALTH,4929 VAN NUYS BLVD,SHERMAN OAKS,CA,91403,0.0,1.0,0.8017893726231942,0.1982106273768059,0.00034741884027423203,0.00034741884027423203,18852.511967308816,865027.3125,2369.937842465753,186220.46476761613,45.88392857142857,0.12570939334637965,45.88392857142857,0.037358461193922464,2,0.49444742449761,0.5588195868175467,0.038748631997674636,92076.22919309576,483394.2053571429,34.1602807,-118.4495134
50757,ALVARADO HOSPITAL MEDICAL CENTER,6655 ALVARADO ROAD,SAN DIEGO,CA,92120,0.0,1.0,0.7219324846969378,0.2780675153030622,2.239647218268908e-05,2.239647218268908e-05,20370.434897420277,394817.5236220473,1081.6918455398554,166093.03223028255,19.38188976377953,0.053101067845971316,19.38188976377953,-0.17236752778376607,3,0.5793068104391214,0.6842489609796915,0.05959262492347831,96218.82473748717,270153.48031496065,32.7766415,-117.0573188
50764,SHASTA REGIONAL MEDICAL CENTER,1100 BUTTE STREET,REDDING,CA,96049,0.0,1.0,0.6346686183073934,0.3653313816926066,0.00047029279219102776,0.00047029279219102776,20692.736629395124,749278.9463414635,2052.8190310725026,218538.8043138036,36.20975609756098,0.09920481122619446,36.20975609756098,0.06987864182972815,2,0.4161071563930367,0.6182315806134632,0.02701274091259015,90935.56042455113,463227.90731707314,40.5853911,-122.38775700000001
50776,COLLEGE MEDICAL CENTER,2776 PACIFIC AVE,LONG BEACH,CA,90801,0.0,1.0,0.8116450914429908,0.18835490855700915,0.038106323973917895,0.038106323973917895,8972.435364526658,373107.15384615393,1022.2113804004216,130179.00096304133,41.58371040723982,0.11392797371846525,41.58371040723982,-0.2513558725459736,3,0.6360815686966589,0.8057466562351691,0.029351387548572326,82804.46314393521,300629.8416289593,33.8069502,-118.19285320000002
90005,SIBLEY MEMORIAL HOSPITAL,5255 LOUGHBORO ROAD NW,WASHINGTON,DC,20016-2695,1.0,1.0,0.4455184377606101,0.5544815622393899,0.0011728228727961195,0.0011728228727961195,31097.4543280287,1827353.654054054,5002.003787822741,211974.03217918013,58.76216216216216,0.16084930088037286,58.76216216216216,0.25905529977649616,1,0.4542954400702317,0.6884124260081244,0.10804896459545962,96298.83623230207,1257972.9621621622,38.936711100000004,-77.10859640000001
180005,HIGHLANDS REGIONAL MEDICAL CENTER,US 23 NORTH,PRESTONSBURG,KY,41653,1.0,0.0,0.312756485185456,0.6872435148145438,0.0017464914523051221,0.0017464914523051221,19863.423025435077,584172.3228346456,1600.4721173551934,200980.34621011,29.409448818897637,0.08057383238054147,29.409448818897637,-0.00042644627363959387,2,0.4337347335152225,0.6909803405140741,0.026474579385046892,87172.15690523923,403651.5905511811,37.660761,-82.7865147
180009,KINGS DAUGHTERSMEDICAL CENTER,2201  LEXINGTON AVENUE,ASHLAND,KY,41101-0151,1.0,1.0,0.3660002814112892,0.6339997185887108,0.0057575626479597535,0.0057575626479597535,25944.419818562452,846887.3257403189,2320.239248603613,137873.26668051147,32.64236902050113,0.08943114800137299,32.64236902050113,0.029451430576527736,2,0.4942102062314023,0.6661705455402415,0.09305957001818392,68138.3755599727,564171.3917995443,38.4703708,-82.6348951
180132,LAKE CUMBERLAND REGIONAL HOSP,305 LANGDON ST,SOMERSET,KY,42501,1.0,0.0,0.4665796346947234,0.5334203653052767,0.00019956515998708688,0.00019956515998708688,26267.08423518911,912526.6511627908,2500.073016884358,218914.75754335395,34.74031007751938,0.09517893171923117,34.74031007751938,0.10503801957556504,2,0.3740534183230142,0.4995048928718556,0.026067587381413043,81885.8133804454,455811.52713178296,37.0854808,-84.6201131
190044,ACADIA GENERAL HOSPITAL,190044,CROWLEY,LA,70526,1.0,1.0,0.3143280825044393,0.6856719174955608,0.0002780271824716992,0.0002780271824716992,15868.018189334436,214439.86592178768,587.5064819775006,145750.06075334141,13.513966480446928,0.037024565699854586,13.513966480446928,0.04259753147709548,2,0.4081855610521849,0.6177289847714467,0.0049661928116426285,59493.070321992716,132465.72067039105,34.0522342,-118.24368490000002
190118,DESOTO REGIONAL HEALTH SYSTEM,207 JEFFERSON STREET,MANSFIELD,LA,71052,1.0,1.0,0.10387130919541496,0.8961286908045849,0.00046989657064665664,0.00046989657064665664,39888.88221709007,507996.6470588236,1391.771635777599,135042.11102423767,12.735294117647056,0.03489121676067687,12.735294117647056,0.011004993895860592,2,0.5454260177493065,0.641545399269078,0.06706441902175593,73655.48084440969,325902.9117647059,32.035314899999996,-93.70821240000001
190145,LASALLE GENERAL HOSPITAL  INC.,HIGHWAY 84,JENA,LA,71342,1.0,0.0,0.3403330928368516,0.6596669071631484,0.00024669172898043103,0.00024669172898043103,33771.799578059065,533594.4333333332,1461.9025570776255,102240.7421600562,15.8,0.04328767123287671,15.8,0.022629608892096763,2,0.5913809195785589,0.6350422946066466,0.04345066568348133,60463.22411700838,338855.03333333327,31.683223499999997,-92.1337292
190278,SPECIALISTS HOSPITAL OF SHREVEPORT,1500 LINE AVENUE  SUITE 206,SHREVEPORT,LA,71101-,1.0,1.0,0.3924118259012426,0.6075881740987574,0.0019044040101626625,0.0019044040101626625,43011.34569732938,3865286.266666666,10589.825388127854,305427.4561449718,89.86666666666666,0.24621004566210045,89.86666666666666,0.2306060677454955,1,0.20120833137430064,0.608529555396104,0.027842077552720803,61454.54880682716,2352140.933333333,32.4974272,-93.7468416
250017,TRACE REGIONAL HOSPITAL,HIGHWAY 8 EAST,HOUSTON,MS,38851-,1.0,0.0,0.530579859364769,0.4694201406352309,0.004684943714803261,0.004684943714803261,104905.39310344828,390032.8717948718,1068.583210396909,176015.76024068505,3.717948717948718,0.010186160871092378,3.717948717948718,-0.01964739066700624,2,0.5935357059319524,0.4125691706984329,0.010230235689536227,104471.63850960424,160915.53846153847,33.89679279999999,-88.9992518
250027,WINSTON MEDICAL CENTER,MAIN STREET,LOUISVILLE,MS,39339,1.0,0.0,0.35489447721383593,0.6451055227861641,0.0551151638373386,0.0551151638373386,53045.01886792453,1405693.0,4250.475593952484,204082.77506999896,26.5,0.08012958963282937,26.5,-0.4518265571297777,3,0.5458622798251721,1.0424488135033751,0.003807679608156668,111401.08887275743,1465363.0,33.1245793,-89.0367406
290003,SUNRISE HOSPITAL AND MEDICAL CENTER,3186 MARYLAND PARKWAY,LAS VEGAS,NV,89109-2317,1.0,1.0,0.6897695426414163,0.3102304573585836,0.04322900969658658,0.04322900969658658,20506.03999455393,1081592.368043088,2964.1853012664706,231773.657037114,52.74506283662478,0.14455181507759224,52.74506283662478,0.02454206801867296,2,0.505237170684053,0.6153741098952764,0.03099892037132717,117100.66672052752,665583.9407540393,36.132715399999995,-115.1358324
290047,SOUTHERN HILLS HOSPITAL & MEDICAR CT,9300 WEST SUNSET RD,LAS VEGAS,NV,89148,1.0,1.0,0.5896230498176604,0.4103769501823396,0.02812585577728675,0.02812585577728675,20244.77319822384,1033778.1569767442,2899.372918942717,266881.56547842396,51.0639534883721,0.1432158755523668,51.0639534883721,0.044733637158658315,2,0.4364695153574822,0.6321625569401127,0.04930012788999538,116485.66754221387,653515.8430232558,36.072379600000005,-115.29496359999999
310081,INSPIRA MEDICAL CENTER WOODBURY  INC,509 NORTH BROAD STREET,WOODBURY,NJ,08096-7359,1.0,1.0,0.5634637708926912,0.4365362291073088,0.00507162453951321,0.00507162453951321,25075.62687448341,911439.8454935623,2497.0954671056493,167307.8160575431,36.347639484978544,0.09958257393144804,36.347639484978544,0.11362836156557345,2,0.5551960411796486,0.4935401037204332,0.06906480150983481,92888.63713356075,449832.1158798283,39.844075200000006,-75.1499465
320089,UNM SANDOVAL REGIONAL MEDICAL CENTER,3001 BROADMOOR BLVD NE,RIO RANCHO,NM,87144,0.0,1.0,0.43391764149836176,0.5660823585016382,0.00823736643451032,0.00823736643451032,26781.97280870121,1395340.7833333334,3822.851461187215,184617.7273529152,52.1,0.14273972602739726,52.1,0.011041759010197352,2,0.4441320887835202,0.5843007144957074,0.07292825371560666,81994.65687571668,815298.6166666667,35.30873629999999,-106.68003290000001
360016,JEWISH HOSPITAL OF CINCINNATI,4777 EAST GALBRAITH ROAD,CINCINNATI,OH,45236-2725,1.0,1.0,0.5791617776537962,0.4208382223462038,0.003132149893987091,0.003132149893987091,23828.54748459959,1638282.7235294115,4488.445817888799,260270.88227872946,68.7529411764706,0.18836422240128928,68.7529411764706,0.1007223514387086,2,0.3158336353084327,0.6627823626061411,0.06061070124206781,82202.29891502425,1085824.894117647,39.2059813,-84.38103050000001
360036,WOOSTER COMMUNITY HOSPITAL,1761 BEALL AVENUE,WOOSTER,OH,44691-,1.0,0.0,0.4017935038153105,0.5982064961846895,0.0016456781929860874,0.0016456781929860874,21204.46619741365,1245558.5,3412.4890410958906,176684.60363358608,58.740384615384606,0.16093256059009484,58.740384615384606,0.0271517139314798,2,0.4949642299788841,0.5633619376368111,0.07440770082719457,87452.55878662229,701700.25,40.820910999999995,-81.93140129999999
360081,ST. CHARLES HOSPITAL,2600 NAVARRE AVENUE,OREGON,OH,43616,1.0,1.0,0.5069071168222105,0.4930928831777896,0.003413353946966949,0.003413353946966949,22088.640484810327,1122633.064,3075.707024657534,234887.9918986325,50.824,0.13924383561643836,50.824,0.016880728536960318,2,0.4375865131298146,0.6472194907667533,0.07360974716490268,102783.81735098672,726590.0,41.6354496,-83.48415390000001
360086,SPRINGFIELD REGIONAL MEDICAL CENTER,2615 EAST HIGH STREET,SPRINGFIELD,OH,45501-,1.0,0.0,0.5325876881203127,0.4674123118796873,0.002963793279471497,0.002963793279471497,13471.02067690886,1014075.008695652,2778.287695056581,215481.57058388766,75.27826086956522,0.20624181060154853,75.27826086956522,0.04844246321338068,2,0.3942641804063101,0.6626332229295859,0.04188174451652346,84956.66481892091,671959.7913043478,39.9189585,-83.7695812
360089,MERCY HEALTH-TIFFIN  HOSPITAL LLC,45 ST LAWRENCE DRIVE,TIFFIN,OH,44883,1.0,0.0,0.21735365881878801,0.782646341181212,0.002569731022271264,0.002569731022271264,38985.918694976695,1672929.0888888892,4583.367366818874,335047.4386933108,42.91111111111111,0.11756468797564687,42.91111111111111,0.22949287788767134,1,0.25255810470760603,0.6263374329912821,0.05920294768687081,84618.9461035204,1047818.1111111112,41.10379879999999,-83.2164181
360107,THE BELLEVUE HOSPITAL,1400 W. MAIN ST.,BELLEVUE,OH,44811-,1.0,0.0,0.23117888032000586,0.7688211196799941,0.008834971764533267,0.008834971764533267,37913.64992614475,1026701.64,2812.881205479452,162746.35259804074,27.08,0.07419178082191781,27.08,0.08425168191997823,2,0.4924918791402729,0.6190933716634562,0.08148291260156164,80151.25701423454,635624.18,41.2880045,-82.88172540000001
360144,SOUTH POINTE HOSPITAL,4110 WARRENSVILLE CENTER ROAD,WARRENSVILLE HEIGHTS,OH,44122-,1.0,1.0,0.4352482402940859,0.5647517597059142,0.01780939481285089,0.01780939481285089,17188.160013142762,871869.4166666665,1874.1818930925765,140809.57443944982,50.725,0.10903912295786758,50.725,-0.15551767930078975,3,0.600487133346517,0.7278359154127917,0.08506878849307804,84554.33770288821,634577.875,41.447892100000004,-81.5372899
360172,MERCY REGIONAL MEDICAL CENTER,3700 KOLBE ROAD,LORAIN,OH,44053-,1.0,1.0,0.4062805529536495,0.5937194470463505,0.003124633820278258,0.003124633820278258,23627.49651719634,1269528.8771929822,3478.161307378034,224620.9794406448,53.73099415204678,0.14720820315629254,53.73099415204678,0.04411462892082295,2,0.39571755674267306,0.6582137174264554,0.04330352543452621,88886.46517739816,835621.3216374269,41.435939399999995,-82.23727740000001
360211,TRINITY HOSPITAL HOLDING COMPANY,4000 JOHNSON ROAD,STEUBENVILLE,OH,43952-,1.0,1.0,0.3128947250842222,0.6871052749157778,0.0075098194627569795,0.0075098194627569795,30038.81120387826,1149836.1443298971,3150.2360118627307,192197.45653185368,38.27835051546392,0.10487219319305184,38.27835051546392,0.05015854074268547,2,0.4990272616700761,0.6497238970113771,0.029073111501875488,95911.7704330444,747076.0206185565,40.368135200000005,-80.6579161
360276,ST ELIZABETH BOARDMAN HEALTH CTR,8401 MARKET STREET,YOUNGSTOWN,OH,44512,1.0,1.0,0.4801031105501598,0.5198968894498402,0.0026633898994266572,0.0026633898994266572,13722.311634948095,924057.8009708738,2531.6652081393804,226315.1157399151,67.33980582524272,0.18449261869929512,67.33980582524272,0.12165839434654373,1,0.3375158407876463,0.6316611756103792,0.08262204334956624,76384.93657191093,583691.4368932039,40.9944354,-80.6601313
360362,TRIHEALTH HOSPITAL  INC.,GLENDALE MILFORD ROAD,CINCINNATI,OH,45241,1.0,1.0,0.11798956406199347,0.8820104359380065,0.005612530927353288,0.005612530927353288,99718.9026275116,2224763.103448276,6095.241379310345,309796.07221742056,22.310344827586206,0.06112423240434577,22.310344827586206,0.2246307045786975,1,0.2874349737042905,0.5567537527823575,0.03476061689946686,89046.22587150677,1238645.2068965517,39.2535276,-84.41337890000001
390028,UPMC MERCY HOSPITAL,1400 LOCUST STREET,PITTSBURGH,PA,15219,0.0,1.0,0.5783042972193496,0.4216957027806503,0.01277749986134234,0.01277749986134234,22243.105814289847,946975.5763546799,2703.8939180825923,182781.66060519626,42.57389162561577,0.12156098795994147,42.57389162561577,-0.09984880202641708,3,0.4168053355988259,0.80200705287097,0.03960336948676877,76184.37138985952,759481.0911330049,40.4362085,-79.9856207
390219,LATROBE AREA HOSPITAL,ONE MELLON WAY,LATROBE,PA,15650-,0.0,1.0,0.3278938800680193,0.6721061199319807,0.00290325243195157,0.00290325243195157,20739.59356287425,1184106.7094017095,3238.289116918331,151080.1363140676,57.094017094017104,0.1561404328923379,57.094017094017104,0.1111439446743672,2,0.4533571757021062,0.5814079689413532,0.053179992837472746,68493.2639040349,688449.0769230769,40.32091810000001,-79.3939014
390223,PRESBYTERIAN MEDICAL CENTER,39TH & MARKET STREETS,PHILADELPHIA,PA,19104-,0.0,1.0,0.5162435231731072,0.4837564768268928,0.00039638253388904173,0.00039638253388904173,45227.02336189361,2321892.405063291,6352.151817638759,318884.43167643825,51.33860759493671,0.14045036231570382,51.33860759493671,0.05701918175647865,2,0.3857995933042395,0.7053295734873616,0.0426120634903328,123025.48405182346,1637699.3797468352,39.055819,-94.56728199999999
390272,VALLEY FORGE MEDICAL CENTER,1033 WEST GERMANTOWN PIKE,NORRISTOWN,PA,19403-3905,0.0,1.0,0.9998634302287748,0.00013656977122530553,0.005435702410226288,0.005435702410226288,10700.280570142535,285269.48,781.5602191780823,95324.9615718773,26.66,0.07304109589041095,26.66,-0.03647736869713508,3,0.7284568962652437,0.4040309534689796,0.04170477683066552,69440.12564325336,115257.7,40.1591977,-75.3672376
390307,EDGEWOOD SURGICAL HOSPITAL,239 EDGEWOOD DRIVE EXTENSION,TRANSFER,PA,16154,0.0,1.0,0.17407318574307695,0.8259268142569229,0.000270332788022864,0.000270332788022864,80733.825,645870.6,1769.5084931506851,211068.82352941172,8.0,0.021917808219178082,8.0,0.05058985499572205,2,0.3112309183913929,0.7017911947068035,0.033963614383438416,65691.14379084967,453266.3,41.3307168,-80.4183078
450080,TITUS REGIONAL MEDICAL CENTER,2001 NORTH JEFFERSON,MT. PLEASANT,TX,75455,0.0,0.0,0.294491054992292,0.7055089450077081,0.007479087148086865,0.007479087148086865,21532.478676002545,704740.0833333335,1930.7947488584475,137225.76771733398,32.729166666666664,0.0896689497716895,32.729166666666664,-0.010321048031774362,2,0.4676747845925702,0.7770545074478404,0.0797791762707788,64177.031357754255,547621.4583333335,33.1756887,-94.97153840000001
450194,ETMC JACKSONVILLE,501 S RAGSDALE,JACKSONVILLE,TX,75766-,0.0,0.0,0.3305473555176206,0.6694526444823794,0.021002266664967927,0.021002266664967927,16764.718446601943,590735.7368421053,1618.4540735400146,152707.19727891154,35.23684210526316,0.09653929343907716,35.23684210526316,-0.4159204592239526,3,0.5423596213072029,1.0864359689197565,0.17349560258443106,82822.21768707484,641796.552631579,31.9602405,-95.270566
450674,WOMANS HOSPITAL OF TEXAS,7600 FANNIN STREET,HOUSTON,TX,77054,0.0,1.0,0.8621594136391478,0.13784058636085214,0.006002515341564082,0.006002515341564082,28641.12427807486,1563002.9883268485,4282.199968018763,331924.5473851213,54.571984435797674,0.14951228612547304,54.571984435797674,0.5370290062802582,1,0.3036397922896941,0.2446298376719535,-0.08918070235385057,100785.50062386897,382357.16731517506,29.692991999999997,-95.40206440000001
50009,QUEEN OF THE VALLEY MEDICAL CENTER,1000 TRANCAS STREET,NAPA,CA,94558,0.0,1.0,0.5263871255685403,0.4736128744314597,0.0043984580457705705,0.0043984580457705705,40477.14794238683,1117721.244318182,4079.2746142999335,243747.60116967765,27.613636363636363,0.10077969475779697,27.613636363636363,0.04832724316391316,2,0.469187519357249,0.6680489263923897,0.026798106104059458,114363.33234208115,746692.4772727273,38.324482,-122.29710940000001
50077,SCRIPPS MERCY HOSPITAL,4077 FIFTH AVENUE,SAN DIEGO,CA,92103,0.0,1.0,0.7471183008268408,0.2528816991731591,0.01648161206201122,0.01648161206201122,24550.225236304857,1434650.6365503082,3930.5496891789257,224380.8542001869,58.43737166324436,0.16010238811847768,58.43737166324436,0.024086561523052368,2,0.484946073485455,0.6271496673001802,0.051058500945633,108812.61420969301,899740.6694045175,32.7515656,-117.16038999999999
50112,SANTA MONICA UCLA MEDICAL CENTER,1250  16TH STREET,SANTA MONICA,CA,90404,0.0,1.0,0.677440918764884,0.3225590812351161,0.004442902861873914,0.004442902861873914,35774.490216271886,2097330.113207547,5746.109899198758,275575.89099779853,58.62641509433962,0.16062031532695786,58.62641509433962,0.037046201128881774,2,0.502550835160634,0.6379956382281387,0.041327921529272935,138490.8941710795,1338087.464150943,34.027099799999995,-118.4863064
50224,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,ONE HOAG DRIVE,NEWPORT BEACH,CA,92658-6100,0.0,1.0,0.4959742158743342,0.5040257841256658,0.0027951124354569177,0.0027951124354569177,31245.590819755278,935174.0113851993,5082.467453180429,120945.67764291287,29.929791271347252,0.16266190908340894,29.929791271347252,0.35545335519490856,1,0.4422885110440151,0.6535845572897915,0.024929251210965,53492.883681893356,611215.2922201138,33.625060999999995,-117.9304162
50283,VALLEY MEMORIAL HOSPITAL,1111 EAST STANLEY BLVD,LIVERMORE,CA,94550-,0.0,1.0,0.5054723683246618,0.4945276316753381,0.008403398017622875,0.008403398017622875,31909.063834922166,1583415.6407185628,4338.125043064556,261905.641614833,49.62275449101797,0.1359527520301862,49.62275449101797,-0.1528556405229214,3,0.5732496079157491,0.718124056018186,0.029594890167171845,150137.30636662574,1137088.862275449,37.677353000000004,-121.78196080000001
50296,HAZEL HAWKINS MEM. HOSPITAL,911 SUNSET DRIVE,HOLLISTER,CA,95023-,0.0,1.0,0.3456623284524053,0.6543376715475947,0.0013410374403794762,0.0013410374403794762,63110.18880723573,2278406.612244898,6242.209896561363,295013.40802790475,36.102040816326536,0.09890970086664803,36.102040816326536,0.02029577168519597,2,0.5770246489123566,0.5727564942359825,0.0203082132479193,170230.00819173956,1304972.1836734691,36.8338985,-121.3861055
50300,ST. MARY MEDICAL CENTER,18300 HIGHWAY 18,APPLE VALLEY,CA,92307,0.0,1.0,0.5757313312549477,0.4242686687450523,0.012606632149011485,0.012606632149011485,21688.05559004069,1483278.858490566,4063.777694494701,231404.16366178522,68.39150943396227,0.18737399844921168,68.39150943396227,0.08678849997283238,2,0.5335832568640209,0.5651330725041658,0.026827558265405626,123473.3872985503,838249.9386792453,34.5416631,-117.2657745
50360,MARIN GENERAL HOSPITAL,250 BON AIR ROAD,GREENBRAE,CA,94904,0.0,1.0,0.5550779052628533,0.4449220947371468,0.003713185964896125,0.003713185964896125,45018.38907766991,1701612.504587156,4661.952067362071,278548.5991905266,37.79816513761468,0.10355661681538267,37.79816513761468,0.04785330631043151,2,0.594836369536865,0.586282370489561,0.06295034084857762,165690.83748207218,997625.4128440368,37.94736029999999,-122.53602749999999
50397,COALINGA REGIONAL MEDICAL CENTER,1191 PHELPS AVENUE,COALINGA,CA,93210-,0.0,1.0,0.35882108025340664,0.6411789197465934,0.0013530107282094196,0.0013530107282094196,104300.94736842104,630546.6363636364,1727.5250311332504,163875.08564678085,6.045454545454546,0.01656288916562889,6.045454545454546,-0.5282805121616698,3,0.669914473920392,1.0251469396034871,0.09574917175039896,109782.29178972238,646402.9545454546,36.15213370000001,-120.3410283
50424,SCRIPPS GREEN HOSPITAL,10666 NORTH TORREY PINES ROAD,LA JOLLA,CA,92037,0.0,0.0,0.6606717918008139,0.3393282081991861,0.0036211359158047577,0.0036211359158047577,38416.223049688684,2097781.8866666667,5747.347634703197,293035.40910022164,54.60666666666667,0.14960730593607305,54.60666666666667,0.1349103554563059,1,0.3602520094216468,0.6119292516343365,0.06393280486042778,105566.59496004916,1283694.1,32.8970357,-117.24277350000001
50543,COLLEGE HOSPITAL COSTA MESA,301 VICTORIA STREET,COSTA MESA,CA,92627,0.0,1.0,0.90382760437636,0.09617239562363998,0.005166946411081764,0.005166946411081764,14761.899317871761,443461.97540983604,1214.9643161913316,153879.12341079098,30.040983606557376,0.08230406467549968,30.040983606557376,-0.13819276759474508,3,0.5387068412781468,0.7190561609686498,0.012976550136139159,82895.73651127734,318874.0655737705,33.651829,-117.91198
50580,LA PALMA INTERCOMMUNITY HOSPITAL,7901 WALKER STREET,LA PALMA,CA,90623,0.0,1.0,0.7451583700935654,0.2548416299064345,0.004260141396098172,0.004260141396098172,17676.35091529631,434892.20610687026,1191.4854961832061,196967.4975798645,24.603053435114504,0.06740562584962878,24.603053435114504,0.030549923584644006,2,0.4878819405261414,0.5828867586894702,0.06643550295230656,96096.88493984236,253492.90839694656,33.847533,-118.03841399999999
50588,SAN DIMAS COMMUNITY HOSPITAL,1350 WEST COVINA BLVD.,SAN DIMAS,CA,91773,0.0,1.0,0.5713350519091402,0.4286649480908598,0.0007642689074778782,0.0007642689074778782,20980.054172015403,1276832.984375,3498.172559931507,246173.55324597078,60.859375,0.16673801369863014,60.859375,0.307837234144917,1,0.3500125695521234,0.4329532943148362,0.027142045826740437,86163.83792739871,552809.046875,34.097533,-117.8345314
50597,FOOTHILL PRESBTYERIAN HOSPITAL,250 SOUTH GRAND AVENUE,GLENDORA,CA,91740,0.0,1.0,0.5666468203004936,0.4333531796995064,0.005270178965585136,0.005270178965585136,16319.80382208693,919038.0952380951,2517.9125896934115,194817.59634990816,56.31428571428572,0.15428571428571428,56.31428571428572,0.12621892454844091,1,0.5191802505725448,0.6018203504699531,0.05215339019057192,101145.44848888619,553095.8285714285,34.1327654,-117.87134350000001
50724,HEART HOSPITAL OF BAKERSFIELD,3001 SILLECT AVENUE,BAKERSFIELD,CA,93308,0.0,1.0,0.5458369921947961,0.45416300780520397,0.0023484158680303624,0.0023484158680303624,23034.009253731343,1641785.7659574468,4498.043194403965,292066.35503406514,71.27659574468085,0.19527834450597487,71.27659574468085,0.035058361658635566,2,0.3621288811737702,0.6570501054436949,0.018644565943640168,105765.66237698712,1078735.5106382978,35.3847081,-119.03991709999998
60004,PLATTE VALLEY MEDICAL CENTER,1600 PRAIRIE CENTER PARKWAY,BRIGHTON,CO,80601,0.0,1.0,0.3662634108971269,0.6337365891028731,0.0005244552637213747,0.0005244552637213747,37271.165294117636,1423842.2696629213,3900.937725103894,206374.1156927888,38.202247191011246,0.10466369093427737,38.202247191011246,-0.014047422971560369,2,0.469929797961935,0.6931191295791332,0.07535285004504587,96981.3464920852,986892.3146067415,39.964549100000006,-104.7685472
60006,MONTROSE MEMORIAL HOSPITAL,800 S THIRD,MONTROSE,CO,81401,0.0,0.0,0.305313571084383,0.6946864289156169,0.01230140822856345,0.01230140822856345,33586.28189233279,2058839.08,5640.655013698629,186796.99141700988,61.3,0.16794520547945205,61.3,-0.034803574837913034,3,0.4572334618789148,0.6836585013725308,0.05297895355668108,85409.83505416538,1407542.84,38.480020399999994,-107.86893880000001
60100,THE MEDICAL CENTER OF AURORA,1501 SOUTH POTOMAC ST,AURORA,CO,80012-,0.0,1.0,0.5703786808511785,0.4296213191488215,0.02853488949321582,0.02853488949321582,21506.91436549798,1125272.4837662338,3056.08003844526,252927.4277707639,52.32142857142857,0.14209755925507903,52.32142857142857,0.3124088314251736,1,0.3645795343797321,0.408685624989676,0.048233145839063366,92212.16384852842,459882.68831168825,39.6900876,-104.8319639
60107,NATIONAL JEWISH HEALTH,1400 JACKSON ST,DENVER,CO,80206-,0.0,1.0,0.002968927011227604,0.9970310729887724,9.234068298715786e-05,9.234068298715786e-05,4854251.489795919,9910763.458333334,27152.77659817352,157835.6489714665,2.0416666666666665,0.005593607305936073,2.0416666666666665,0.07123147841246656,2,0.6229173910386983,0.6015002510549106,0.03357904780990153,98318.5706702057,5961326.708333332,39.7394694,-104.9423077
60114,PARKER ADVENTIST HOSPITAL,9395 CROWN CREST BLVD,PARKER,CO,80138,0.0,1.0,0.4498229162217029,0.5501770837782971,0.006171253684711315,0.006171253684711315,39846.48901240951,1845822.9880239519,5057.049282257403,297926.3129917074,46.32335329341317,0.12691329669428267,46.32335329341317,0.14238717832172612,1,0.3281327710759817,0.5467867847105664,0.07596414833233485,97759.3866584192,1009271.6167664672,39.5486133,-104.77103829999999
90006,PROVIDENCE HOSPITAL,1150 VARNUM STREET  NE,WASHINGTON,DC,20017-2104,1.0,1.0,0.5609679983342364,0.4390320016657636,0.011015384817630515,0.011015384817630515,27870.533585344576,1154780.3012048192,3163.7816471364918,236951.2113720643,41.43373493975904,0.11351708202673708,41.43373493975904,-0.10617880530448784,3,0.4113870979370039,0.7803233056431274,0.0270600264912436,97478.67119901114,901101.9819277108,38.9437638,-76.9915731
290049,RENOWN SOUTH MEADOWS MED CTR,1155 MILL STREET,RENO,NV,89502,1.0,1.0,0.40615333591114616,0.5938466640888538,0.010280774053991994,0.010280774053991994,29737.721292688522,1707179.9736842106,4677.205407354001,317366.26877354336,57.407894736842096,0.1572819033886085,57.407894736842096,0.2133315993770521,1,0.3396515836157564,0.5397524224275124,0.04627743361131459,107793.95577515775,921454.5263157893,39.52552,-119.7952114
310008,HOLY NAME HOSPITAL,718 TEANECK ROAD,TEANECK,NJ,07666-,1.0,1.0,0.4464680554092565,0.5535319445907435,0.010984247394517956,0.010984247394517956,29929.086015581965,1339115.8309859154,3668.810495851824,201808.91270894132,44.742957746478865,0.12258344588076404,44.742957746478865,0.11272389747096527,2,0.48167922161883897,0.5246170865274737,0.031813578717864124,97207.1599893871,702523.0457746478,40.882908,-74.01048730000001
310022,WEST JERSEY HEALTH SYSTEM,100 BOWMAN DRIVE,VOORHEES,NJ,08043,1.0,1.0,0.6082629632374313,0.3917370367625687,0.008671663442940037,0.008671663442940037,20663.024710577716,1243618.398637138,3407.1736948962684,239022.697209016,60.18568994889267,0.16489230122984294,60.18568994889267,0.3229765768406748,1,0.36274184798987397,0.6535910638845814,0.0984546810702407,86703.53489712258,812817.8722316866,39.842679,-74.9277553
