Provider CCN,Hospital Name,Street Address,City,State Code,Zip Code,CON,Urban,Inpatient %,Outpatient %,Charity %,Uncompensated %,Rev Per Discharge,Rev Per Bed,Rev Per Bed Days,Rev Per FTE,Discharges Per Bed,Discharges Per Bed Days,Discharges Per FTE,Net Income %,Net Income Score
10120,MONROE COUNTY HOSPITAL,HIGHWAY 21,MONROEVILLE,AL,36461,1.0,2.0,0.13785639131455132,0.8621436086854487,0.0038035452915066766,0.0038035452915066766,19958.876687668766,452536.97959183675,1239.8273413474978,104354.61433479222,22.6734693877551,0.06211909421302768,22.6734693877551,-0.04613974043478779,3
20012,FAIRBANKS MEMORIAL,1650 COWLES ST,FAIRBANKS,AK,99701,1.0,1.0,0.4490028201485065,0.5509971798514934,0.003957521421114287,0.003957521421114287,53189.375924680564,1944900.049180328,5328.493285425556,225617.8742583295,36.5655737704918,0.10017965416573096,36.5655737704918,0.052137644934225326,2
20017,ALASKA REGIONAL HOSPITAL,2801 DEBAR ROAD,ANCHORAGE,AK,99508,1.0,1.0,0.6828779138411394,0.3171220861588606,0.015185661864141607,0.015185661864141607,40185.4979521109,1555472.8109756098,4261.569345138657,396662.3765763244,38.707317073170735,0.1060474440360842,38.707317073170735,0.22594298155151563,1
30010,CARONDELET ST. MARYS HOSPITAL,1601 W. ST. MARYS ROAD,TUCSON,AZ,85745-,0.0,2.0,0.5688264933207988,0.4311735066792012,0.00979749733195428,0.00979749733195428,19276.126889106967,562818.7191977077,1541.96909369235,210997.3177360274,29.197707736389685,0.07999371982572516,29.197707736389685,0.0023203764282394533,2
30030,ABRAZO CENTRAL CAMPUS,2000 WEST BETHANY HOME ROAD,PHOENIX,AZ,85015-2443,0.0,1.0,0.5639428795503374,0.4360571204496626,0.032405461767951206,0.032405461767951206,15275.289262514329,929661.2093023256,2720.2807240393777,196600.48524590163,60.86046511627907,0.17808374540670507,60.86046511627907,-0.10628212014485965,3
30065,BANNER DESERT MEDICAL CENTER,1400 SOUTH DOBSON ROAD,MESA,AZ,85202,0.0,1.0,0.6111329456788133,0.3888670543211868,0.01803806080483477,0.01803806080483477,19773.795460312984,1140288.8715447155,3124.079100122508,227085.1850772464,57.666666666666664,0.15799086757990868,57.666666666666664,0.14625548115281745,1
30083,ABRAZO SCOTTSDALE CAMPUS,3929 EAST BELL ROAD,PHOENIX,AZ,85032,0.0,1.0,0.5248821317515069,0.47511786824849306,0.029656831744490363,0.029656831744490363,13363.979120178514,660201.6141732284,1808.7715456800777,193594.1006695913,49.40157480314961,0.13534678028260166,49.40157480314961,-0.049257191238586684,3
30085,NORTHWEST MEDICAL CENTER,6200 NORTH LA CHOLLA,TUCSON,AZ,85741-,0.0,2.0,0.48065333960343587,0.5193466603965641,0.003448545902819106,0.003448545902819106,19462.847915834333,1040188.7900355872,2849.832301467362,223274.45153996578,53.444839857651246,0.1464242187880856,53.444839857651246,0.1547794721769813,1
30088,BANNER BAYWOOD MEDICAL CENTER,6644 BAYWOOD AVENUE,MESA,AZ,85206-,0.0,1.0,0.6258025234484191,0.3741974765515809,0.008385790608611592,0.008385790608611592,17577.56236270442,905852.4905660377,2481.7876453864046,214439.6659023911,51.534591194968556,0.14119066080813303,51.534591194968556,0.12763138105440494,1
30094,ABRAZO ARROWHEAD CAMPUS,18701 NORTH 67TH AVENUE,GLENDALE,AZ,85308-7100,0.0,1.0,0.5871474974073467,0.41285250259265327,0.011150265054587574,0.011150265054587574,20288.102403477373,1211401.0458015266,3318.9069747987032,264159.02954640036,59.70992366412214,0.163588831956499,59.70992366412214,0.10214998547798453,2
30101,WESTERN ARIZONA REGIONAL MEDICAL CEN,2735 SILVER CREEK ROAD,BULLHEAD CITY,AZ,86442-,0.0,1.0,0.5006224969680316,0.4993775030319684,0.006799733178765385,0.006799733178765385,20683.497417471368,662615.928057554,1815.386104267271,212406.2866103962,32.03597122302158,0.08776978417266187,32.03597122302158,0.3819538720815016,1
30110,ABRAZO WEST CAMPUS,13677 WEST MCDOWELL ROAD,GOODYEAR,AZ,85395,0.0,1.0,0.5301618368408488,0.46983816315915117,0.03014404244775558,0.03014404244775558,15985.984306952996,659137.2724458204,1804.202766031372,208306.10629512946,41.23219814241486,0.1128615374185402,41.23219814241486,0.04945898437961445,2
30112,ARIZONA ORTHOPEDIC SURGICAL HOSPITAL,2905 WEST WARNER ROAD,CHANDLER,AZ,85225,0.0,1.0,0.5158602757327065,0.4841397242672934,9.017415800870884e-06,9.017415800870884e-06,28267.73949579832,1261447.875,3456.021575342466,284831.58340389497,44.625,0.12226027397260274,44.625,0.12929765330176643,1
30115,BANNER ESTRELLA MEDICAL CENTER,9201 WEST THOMAS ROAD,PHOENIX,AZ,85037,0.0,1.0,0.5150444484563433,0.48495555154365666,0.02502301678934589,0.02502301678934589,18511.052609093684,956793.6813880126,2621.3525517479798,216521.699743004,51.68769716088328,0.1416101292078994,51.68769716088328,0.16760816061142855,1
40014,WHITE COUNTY MEDICAL CENTER,3214 EAST RACE,SEARCY,AR,72143-,1.0,2.0,0.3720619043037594,0.6279380956962406,0.0015838366844865097,0.0015838366844865097,18055.556387422177,1134192.8465346536,3107.3776617387766,127250.53598009374,62.81683168316832,0.17210090872100908,62.81683168316832,0.09046923957415436,2
40018,SUMMIT MEDICAL CENTER,EAST MAIN AND SOUTH 20TH STREETS,VAN BUREN,AR,72956,1.0,1.0,0.25552887414437925,0.7444711258556207,0.02414868926243137,0.02414868926243137,18616.740957966766,488331.4358974359,1337.8943449244819,188975.25302639412,26.23076923076923,0.07186512118018967,26.23076923076923,0.01815795976314111,2
40029,CONWAY REGIONAL MEDICAL CENTER  INC,2302 COLLEGE AVENUE,CONWAY,AR,72034-,1.0,1.0,0.4073817722800225,0.5926182277199775,0.0004141385074469996,0.0004141385074469996,19471.307805992208,1042625.4964028777,2816.3187003245303,150961.910813429,53.54676258992806,0.14463942167550867,53.54676258992806,0.01788756254409869,2
40078,NATIONAL PARK MEDICAL CENTER,1910 MALVERN AVENUE,HOT SPRINGS,AR,71901,1.0,1.0,0.5613661908993287,0.43863380910067123,0.006668753507585751,0.006668753507585751,19278.652777777777,881309.8412698413,2414.5475103283325,217453.9615399679,45.714285714285715,0.12524461839530332,45.714285714285715,0.15773973335504224,1
40118,NEA - BAPTIST MEMORIAL HEALTH,4800 EAST JOHNSON AVENUE,JONESBORO,AR,72401,1.0,1.0,0.4693612776430762,0.5306387223569238,0.013598361151875283,0.013598361151875283,16203.691568836713,994115.7678571428,2752.1496440577416,179345.00499339582,61.351190476190474,0.16984707665941598,61.351190476190474,-0.08059337297289122,3
40152,NWH PHYSICIANS SPECIALTY HOSPITAL,3873 N PARKVIEW DR,FAYETTEVILLE,AR,72703,1.0,1.0,0.47198963019169893,0.5280103698083011,0.0017611460598996199,0.0017611460598996199,24008.510894064613,1597766.4,4377.442191780822,253674.11288402,66.55,0.18232876712328766,66.55,-0.04929115420126497,3
50194,WATSONVILLE COMMUNITY HOSPTIAL,75 NIELSON STREET,WATSONVILLE,CA,95076,0.0,1.0,0.45965972796766097,0.540340272032339,0.003021565088832701,0.003021565088832701,35921.89828634605,1226088.9433962265,3359.1477901266476,303792.4031696314,34.132075471698116,0.09351253553889895,34.132075471698116,0.058629014786917025,2
50506,SIERRA VISTA REGIONAL MED CTR,1010 MURRAY AVENUE,SAN LUIS OBISPO,CA,93405,0.0,1.0,0.6639345296582763,0.33606547034172374,0.0065511643447085256,0.0065511643447085256,29385.582936717787,1068618.0256410257,2927.7206181945908,336572.6065011104,36.36538461538461,0.09963119072708114,36.36538461538461,0.15996114128041194,1
50633,TWIN CITIES COMMUNITY HOSPITAL,1100 LAS TABLAS RD,TEMPLETON,CA,93465,0.0,1.0,0.5161109563271821,0.48388904367281793,0.012720927720217339,0.012720927720217339,25382.04513172967,908136.2868852459,2488.0446216034134,323199.028588098,35.778688524590166,0.09802380417695936,35.778688524590166,0.15772571219924228,1
60001,NORTH COLORADO MEDICAL CENTER,1801 16TH STREET,GREELEY,CO,80631,0.0,1.0,0.49319416135936994,0.5068058386406301,0.015689668430744038,0.015689668430744038,33702.4952345356,1603040.4622222222,4391.891677321157,237794.35782145188,47.56444444444445,0.13031354642313547,47.56444444444445,0.07200506124883174,2
60003,LONGMONT UNITED HOSPITAL,1950 WEST MOUNTAIN VIEW AVENUE,LONGMONT,CO,80501-3129,0.0,1.0,0.4753942253480731,0.5246057746519269,0.015047723098592421,0.015047723098592421,29115.180316586375,1291736.0916030535,3539.0029906932973,129785.8814867083,44.36641221374046,0.12155181428422043,44.36641221374046,-0.03926300664491839,3
60028,SAINT JOSEPH HOSPITAL,1375 EAST 19TH AVENUE,DENVER,CO,80218,0.0,1.0,0.6321439184725276,0.3678560815274724,0.015181941972966585,0.015181941972966585,28509.474716410386,1566441.6371191135,4291.620923614009,273662.59073927096,54.94459833795014,0.15053314613137025,54.94459833795014,0.11389826769913725,1
60076,STERLING REGIONAL MEDCENTER,615 FAIRHURST STREET,STERLING,CO,80751-,0.0,2.0,0.21895095591529462,0.7810490440847053,0.010928189720936173,0.010928189720936173,53467.431486880465,2200719.48,6029.368438356164,276056.13146011037,41.16,0.11276712328767123,41.16,0.176366721668679,1
100009,UNIVERSITY OF MIAMI HOSPITAL,1400 NW 12TH AVENUE,MIAMI,FL,33136-,1.0,1.0,0.7404246803583379,0.2595753196416622,0.004735232443683914,0.004735232443683914,17172.531072778827,305353.57773109246,2035.6905182072828,161383.35294901405,17.781512605042018,0.11854341736694678,17.781512605042018,-0.37498121323095185,3
100077,PEACE RIVER REGIONAL MEDICAL CENTER,2500 HARBOR BLVD,PORT CHARLOTTE,FL,33952,1.0,1.0,0.5997254513904703,0.4002745486095297,0.029562110657823503,0.029562110657823503,14016.432545880516,565292.657480315,1548.7470067953834,198173.0960333453,40.330708661417326,0.11049509222306116,40.330708661417326,0.06875272292064451,2
100122,NORTH OKALOOSA MEDICAL CENTER,151 REDSTONE AVENUE,CRESTVIW,FL,32536,1.0,1.0,0.40272473088664973,0.5972752691133503,0.02975823550692331,0.02975823550692331,16478.658018867925,762212.8363636363,2088.2543462017434,182458.67862116994,46.25454545454546,0.12672478206724783,46.25454545454546,0.20487134993981398,1
100137,HEART OF FLORIDA REGIONAL MEDICAL CE,40100 US HIGHWAY 27,DAVENPORT,FL,33837,1.0,1.0,0.5735261256440227,0.4264738743559773,0.03607964817063068,0.03607964817063068,14624.444691907944,714476.1088082902,1957.4687912555894,188289.60060080563,48.854922279792746,0.13384910213641849,48.854922279792746,0.05139070376062858,2
100142,JACKSON HOSPITAL  MARIANNA,4250 HOSPITAL DRIVE,MARIANNA,FL,32466,1.0,2.0,0.2533425649445469,0.7466574350554531,0.02601763874232097,0.02601763874232097,18323.804721030043,776263.0,2126.7479452054795,115663.97561801558,42.36363636363637,0.11606475716064757,42.36363636363637,0.12397038273384306,1
100180,ST. PETERSBURG GENERAL,6500 38TH AVENUE,SAINT PETERSBURG,FL,33710,1.0,1.0,0.4997421591560776,0.5002578408439224,0.09624943540876965,0.09624943540876965,17764.989703532752,595655.875,1730.5995261483122,214881.2261112304,33.529761904761905,0.09741629773104593,33.529761904761905,0.17321975225248654,1
100204,NORTH FLORIDA REGIONAL MEDICAL CTR,6500 NEWBERRY ROAD,GAINESVILLE,FL,32605,1.0,1.0,0.6364679694281339,0.3635320305718661,0.034467866247481625,0.034467866247481625,19529.898479374282,1291074.9422572178,3537.191622622515,320318.0085435578,66.10761154855643,0.18111674396864774,66.10761154855643,0.24389003053231073,1
100224,UNIVERSITY HOSPITAL,7201 UNIVERSITY DRIVE,TAMARAC,FL,33321-,1.0,1.0,0.6524594168215568,0.34754058317844316,0.07920370797674338,0.07920370797674338,14856.595383655645,486022.90612244897,1331.5696058149288,216418.48021664453,32.714285714285715,0.08962818003913894,32.714285714285715,0.19614990515438208,1
100232,PUTNAM COMMUNITY MEDICAL CENTER,611 ZEAGLER DRIVE,PALATKA,FL,32177,1.0,2.0,0.43606759943355333,0.5639324005664467,0.08146852860090088,0.08146852860090088,13800.457670506492,762370.7373737374,2088.6869517088694,190770.92990925864,55.24242424242424,0.15134910751349107,55.24242424242424,0.015435092205662604,2
100236,FAWCETT MEMORIAL HOSPITAL,21298 OLEAN BLVD,PORT CHARLOTTE,FL,33952,1.0,1.0,0.6761626176514441,0.32383738234855586,0.02129893853568445,0.02129893853568445,16880.62723950441,872736.2073732719,2391.0581023925256,254921.534236987,51.70046082949309,0.14164509816299475,51.70046082949309,0.15099938058573842,1
100248,LARGO MEDICAL CENTER,201 14TH STREET,LARGO,FL,33770,1.0,1.0,0.6691118870399165,0.3308881129600834,0.058400100493715947,0.058400100493715947,22989.646541074737,1136495.8091603054,3113.6871483843984,256722.2785508596,49.43511450381679,0.13543866987347067,49.43511450381679,0.1790037497812598,1
100252,RAULERSON HOSPITAL,1796 HIGHWAY 441 NORTH,OKEECHOBEE,FL,34972-,1.0,2.0,0.5136147547982992,0.48638524520170073,0.05396083042408804,0.05396083042408804,18312.504776716287,824245.84,2258.207780821918,250226.42380085005,45.01,0.12331506849315069,45.01,0.3445290060547955,1
100264,OAK HILL HOSPITAL,11375 CORTEZ BLVD,SPRING HILL,FL,34613-,1.0,1.0,0.6968782558483206,0.30312174415167936,0.036262434673372465,0.036262434673372465,13025.175480238464,842728.8535714286,2308.8461741682972,210896.8762847899,64.7,0.17726027397260274,64.7,0.22197121367782424,1
100289,CCF HOSPITAL - WESTON,3100 WESTON ROAD,WESTON,FL,33331-,1.0,1.0,0.5289715217527208,0.4710284782472793,0.002961086992518988,0.002961086992518988,29789.874725073314,2097207.1806451613,5745.773097657976,242040.09813630374,70.4,0.19287671232876713,70.4,0.19985077973729073,1
110046,CLEARVIEW REGIONAL MEDICAL CENTER,2151 WEST SPRING STREET,MONROE,GA,30655,1.0,1.0,0.33275844914128566,0.6672415508587143,0.0010944763959846537,0.0010944763959846537,23949.62776801406,896535.4078947369,2456.2613914924295,242436.18929016188,37.43421052631579,0.10255948089401586,37.43421052631579,0.005076853526685058,2
110075,EAST GEORGIA REGIONAL MEDICAL CENTER,1499 FAIR ROAD,STATESBORO,GA,30459,1.0,2.0,0.4282697804758878,0.5717302195241122,0.037727318685933854,0.037727318685933854,19739.988144148374,1128623.8859060402,3092.1202353590143,245632.55382547982,57.1744966442953,0.15664245655971315,57.1744966442953,0.2650180112730857,1
110089,COFFEE REGIONAL MEDICAL CENTER,1101 OCILLA ROAD,DOUGLAS,GA,31533,1.0,2.0,0.32281456575316886,0.6771854342468311,0.020231720719618172,0.020231720719618172,24851.093764121102,1278964.4302325582,3504.012137623447,157593.6914347938,51.46511627906977,0.14100031857279388,51.46511627906977,-0.048909000605786256,3
110125,FAIRVIEW PARK HOSPITAL,200 INDUSTRIAL BLVD,DUBLIN,GA,31021,1.0,2.0,0.47497413289869533,0.5250258671013046,0.05160904901153262,0.05160904901153262,17686.222871809496,855403.3172413793,2343.5707321681625,265584.94497023686,48.36551724137931,0.13250826641473784,48.36551724137931,0.16877949269197726,1
110189,FANNIN REGIONAL HOSPITAL,2855 OLD HIGHWAY 5 NORTH,BLUE RIDGE,GA,30513-6248,1.0,2.0,0.2690653134951485,0.7309346865048515,0.03146982983233985,0.03146982983233985,23761.374188896898,659140.52,1805.8644383561643,168759.41420451636,27.74,0.076,27.74,0.007576624177193658,2
130028,PORTNEUF MEDICAL CENTER,651 MEMORIAL DRIVE,POCATELLO,ID,83201-4004,0.0,1.0,0.46264569649463416,0.5373543035053658,0.02152430816020282,0.02152430816020282,34758.43132058078,2201705.598540146,6032.0701329867015,301733.2389688597,63.34306569343066,0.17354264573542647,63.34306569343066,0.18950840126211774,1
140064,ST. MARY MEDICAL CENTER,3333 N SEMINARY,GALESBURG,IL,61401,1.0,2.0,0.31353571982766826,0.6864642801723317,0.010146618411296606,0.010146618411296606,27262.796694730278,1079404.8024691357,2957.27343142229,219871.2158933736,39.592592592592595,0.1084728564180619,39.592592592592595,0.2817205536077959,1
140067,SAINT FRANCIS MEDICAL CENTER,530 NE GLEN OAK AVENUE,PEORIA,IL,61637,1.0,1.0,0.5487451644177948,0.45125483558220525,0.007914830800432485,0.007914830800432485,33052.38702407068,1768302.7057877814,4833.4451719788885,215076.13185945054,53.5,0.1462358881511006,53.5,0.23558587844645107,1
140084,VISTA MEDICAL CENTER - EAST,1324 NORTH SHERIDAN ROAD,WAUKEGAN,IL,60085-,1.0,1.0,0.5571003255605986,0.44289967443940137,0.013398891392600566,0.013398891392600566,14529.689027358583,785444.4,2151.9024657534246,190047.03724928366,54.05789473684211,0.1481038211968277,54.05789473684211,-0.022762581419210778,2
140103,ST. BERNARD HOSPITAL,S,CHICAGO,IL,60621,1.0,1.0,0.6236761547196568,0.37632384528034324,0.0410189881379058,0.0410189881379058,16641.736778846152,525794.6202531646,1440.5332061730535,120413.30878942487,31.59493670886076,0.08656147043523496,31.59493670886076,-0.18679160113896326,3
140125,GATEWAY REGIONAL,2100 MADISON AVE,GRANITE CITY,IL,62040,1.0,1.0,0.49917147818447644,0.5008285218155235,0.012472966045722718,0.012472966045722718,17491.601462522853,398662.75,1092.2267123287672,196792.8834650258,22.791666666666668,0.06244292237442922,22.791666666666668,0.029732385191353957,2
140137,GREENVILLE REGIONAL HOSPITAL,200 HEALTHCARE DRIVE,GREENVILLE,IL,62246-1156,1.0,1.0,0.18587864247601754,0.8141213575239824,0.006367250918973694,0.006367250918973694,30545.060859188543,799898.78125,2191.5035102739726,142148.94763147665,26.1875,0.07174657534246576,26.1875,-0.1822905249613418,3
140184,HEARTLAND REGIONAL MEDICAL CENTER,917 WEST MAIN ST,MARION,IL,62959,1.0,1.0,0.49182516399311627,0.5081748360068837,0.003829833029867943,0.003829833029867943,27754.669724770643,1173059.612244898,3213.8619513558847,326869.0417969861,42.265306122448976,0.11579535923958624,42.265306122448976,0.2945843297175026,1
140233,SAINT ANTHONY MEDICAL CENTER,5666 EAST STATE STREET,ROCKFORD,IL,61108-2472,1.0,1.0,0.48192955479558464,0.5180704452044154,0.00859161870740965,0.00859161870740965,29602.99862837548,1469442.4638297872,4025.869763917225,175640.99539686172,49.638297872340424,0.1359953366365491,49.638297872340424,0.06908034440817688,2
140239,ROCKFORD MEMORIAL HOSPITAL,2400 N ROCKTON AVENUE,ROCKFORD,IL,61103,1.0,1.0,0.5366004501592966,0.46339954984070336,0.002151271156011916,0.002151271156011916,30889.883705431523,1265536.395904437,3351.0963660518205,231687.63839944015,40.96928327645051,0.10848523736794065,40.96928327645051,0.16643632640719971,1
140258,ALEXIAN BROTHERS MEDICAL CENTER,800 BIESTERFIELD ROAD,ELK GROVE VILLAGE,IL,60007-3397,1.0,1.0,0.5041175904109638,0.4958824095890361,0.008498549940497037,0.008498549940497037,31441.974147051045,1850305.1245136186,5069.329108256489,229744.96064856194,58.84824902723735,0.16122807952667767,58.84824902723735,0.07364692360751177,2
140280,TRINITY ROCK ISLAND,2701 17TH STREET,ROCK ISLAND,IL,61201,1.0,1.0,0.39382043708735054,0.6061795629126494,0.003602401632841234,0.003602401632841234,24719.598929663607,1088661.1245791246,2982.6332180249988,228962.97445048718,44.04040404040404,0.12065864120658641,44.04040404040404,0.07387972995736765,2
140290,ST. ALEXIUS MEDICAL CENTER,1555 BARRINGTON ROAD,HOFFMAN ESTATES,IL,60194,1.0,1.0,0.5099616661684799,0.49003833383152007,0.012197246941856359,0.012197246941856359,20892.4585998793,1088641.6320754718,2982.579813905402,229887.8006507736,52.106918238993714,0.1427586801068321,52.106918238993714,0.10675618691724932,2
140294,CROSSROADS COMMUNITY HOSPITAL,8 DOCTORS PARK ROAD,MT VERNON,IL,62864,1.0,2.0,0.2724013700705461,0.7275986299294539,0.005252004273305773,0.005252004273305773,44901.974416017794,858869.6808510638,2353.067618770038,263766.82566649246,19.127659574468087,0.05240454677936462,19.127659574468087,0.060130441110440185,2
150046,TERRE HAUTE REGIONAL HOSPITAL,3901 HOSPITAL LANE,TERRE HAUTE,IN,47802,1.0,1.0,0.48801345717240013,0.5119865428275998,0.028383778010982387,0.028383778010982387,27287.797819433817,869881.75,2383.237671232877,264161.84982871957,31.878048780487806,0.08733711994654193,31.878048780487806,0.12384564577101512,1
150101,WHITLEY MEMORIAL HOSPITAL,1260 E STATE ROAD 205,COLUMBIA CITY,IN,46725-9492,1.0,1.0,0.17759860317138645,0.8224013968286136,0.005086752502169449,0.005086752502169449,46659.3339201878,2650250.1666666665,7260.959360730593,311794.137254902,56.8,0.15561643835616437,56.8,0.1685928894385505,1
150102,IU HEALTH STARKE MEMORIAL HOSPITAL,102 EAST CULVER RD,KNOX,IN,46534,1.0,2.0,0.1686959786803074,0.8313040213196926,0.010104416357798919,0.010104416357798919,43026.55399061033,345836.07547169813,947.4960971827345,156286.7667121419,8.037735849056604,0.022021194107004392,8.037735849056604,-0.083404658068999,3
150113,COMMUNITY HOSPITAL ANDERSON,1515 NORTH MADISON AVE,ANDERSON,IN,46011,1.0,1.0,0.3811711264458101,0.6188288735541899,0.006960234955228129,0.006960234955228129,24970.466695315856,1254092.2877697842,3435.8692815610525,158617.30134032157,50.223021582733814,0.13759731940475017,50.223021582733814,0.25078502134032243,1
150146,COMMUNITY HOSPITAL OF NOBLE CTY  INC,401 SAWYER ROAD,KENDALLVILLE,IN,46755-0728,1.0,2.0,0.2391290686428277,0.7608709313571723,0.00649979422810461,0.00649979422810461,37319.19082840237,2441397.3870967743,6688.759964648696,355320.74647887325,65.41935483870968,0.1792311091471498,65.41935483870968,0.1810595013677981,1
150150,DUPONT HOSPITAL,2520 E. DUPONT ROAD,FORT WAYNE,IN,46825-,1.0,1.0,0.3411074130675179,0.6588925869324821,0.0042081022918207004,0.0042081022918207004,32944.83097657976,1138231.3358778625,3118.4420161037333,251294.83787245516,34.54961832061068,0.09465648854961832,34.54961832061068,0.19609379236119678,1
150158,IU HEALTH WEST HOSPITAL,1111 N. RONALD REAGAN PARKWAY,AVON,IN,46123-7085,1.0,1.0,0.39711436703634234,0.6028856329636576,0.013752295154722706,0.013752295154722706,26630.66773613963,1633906.7952755906,4476.456973357783,279635.2895992238,61.354330708661415,0.16809405673605868,61.354330708661415,0.2466199088265152,1
150161,IU HEALTH NORTH HOSPITAL,11700 NORTH MERIDIAN ST,CARMEL,IN,46032-4656,1.0,1.0,0.5149342897264378,0.4850657102735622,0.004304617116416148,0.004304617116416148,24426.63343985156,1590354.167785235,4357.1347062609175,299342.82159144024,65.10738255033557,0.1783763905488646,65.10738255033557,0.18680188796408023,1
150167,ORTHOPAEDIC HOSPT.AT PARKVIEW,11119 PARKVIEW PLAZA DRIVE,FORT WAYNE,IN,46845-1705,1.0,1.0,0.5035762323747272,0.4964237676252729,0.0001870912505108349,0.0001870912505108349,59430.395125553914,4349662.432432433,11916.883376527212,738889.4449290666,73.1891891891892,0.2005183265457238,73.1891891891892,0.4594525850437229,1
150168,LUTHERAN MUSCULOSKELETAL CENTER,7952 W. JEFFERSON BLVD,FORT WAYNE,IN,46804,1.0,1.0,0.49816915170928705,0.5018308482907129,0.0020113782181171323,0.0020113782181171323,43331.600408997954,2716558.0256410255,7442.624727783632,458917.79866585805,62.69230769230769,0.17175974710221287,62.69230769230769,0.25857729676268415,1
150173,IU HEALTH ARNETT HOSPITAL,6165 MCCARTY LANE,LAFAYETTE,IN,47905,1.0,1.0,0.3223297105408849,0.6776702894591151,0.009216094107860586,0.009216094107860586,40260.825469924814,2379862.1277777776,6520.170213089802,238384.8452133846,59.111111111111114,0.1619482496194825,59.111111111111114,0.03991556392285218,2
150175,HEART HOSPITAL AT DEACONESS GATEWAY,4007 GATEWAY BOULEVARD,NEWBURGH,IN,47630-,1.0,1.0,0.5741204428145634,0.4258795571854366,0.007346457326628854,0.007346457326628854,38256.19331103679,2383042.0416666665,6528.882305936073,365684.2007672634,62.291666666666664,0.170662100456621,62.291666666666664,0.21796515374807435,1
150179,FAIRBANKS,8102 CLEARVISTA,INDIANAPOLIS,IN,46256,1.0,1.0,0.6358827521564778,0.3641172478435222,0.029857240253193473,0.029857240253193473,7025.941795665634,263881.3023255814,722.9624721248805,90557.82920989626,37.55813953488372,0.10289901242433896,37.55813953488372,0.009606988554402895,2
150182,ST FRANCIS CARMEL,12188B N. MERIDIAN STREET,CARMEL,IN,46032,1.0,1.0,0.6429232215099562,0.35707677849004377,0.0003085130048353766,0.0003085130048353766,34484.167115902965,2132271.0,5841.838356164383,318091.1486822477,61.833333333333336,0.16940639269406393,61.833333333333336,-0.06920211674157116,3
160001,UNITYPOINT HEALTH-MARSHALLTOWN,3 SOUTH 4TH AVENUE,MARSHALLTOWN,IA,50158,1.0,2.0,0.25765081706334253,0.7423491829366574,0.009789531876596947,0.009789531876596947,30352.253419147226,769956.1428571428,3142.678134110787,100537.89639183499,25.367346938775512,0.10354019158683882,25.367346938775512,-0.16093352361893073,3
160005,ST. ANTHONY REGIONAL HOSPITAL,311 SOUTH CLARK STREET,CARROLL,IA,51401,1.0,2.0,0.2766546740837268,0.7233453259162732,0.0037371937425908913,0.0037371937425908913,39066.88936397649,1491717.3469387756,4086.896840928152,166024.962522146,38.183673469387756,0.10461280402571987,38.183673469387756,0.07515062422916198,2
160008,KEOKUK  AREA HOSPITAL,1600 MORGAN STREET,KEOKUK,IA,52632-,1.0,2.0,0.24926252979475613,0.7507374702052438,0.009157868315825718,0.009157868315825718,19167.752401280683,366534.36734693876,1004.2037461559967,96409.81265768426,19.122448979591837,0.05239027117696394,19.122448979591837,-0.003333206385858853,2
160024,IOWA LUTHERAN HOSPITAL,700 EAST UNIVERSITY,DES MOINES,IA,50316,1.0,1.0,0.4672106720803985,0.5327893279196014,0.005389763909625362,0.005389763909625362,16906.094464195023,811904.8780487805,2218.3932558062043,199142.12643764116,48.02439024390244,0.13121855319716105,48.02439024390244,0.2180037911445832,1
160029,MERCY HOSPITAL IOWA CITY,500 E MARKET ST,IOWA CITY,IA,52245,1.0,1.0,0.4624046702094422,0.5375953297905578,0.0017381186696494532,0.0017381186696494532,20188.351523545705,668623.3853211009,1831.8448912906874,187241.34573388484,33.11926605504587,0.09073771521930375,33.11926605504587,0.13193124627460978,1
160032,SKIFF MEDICAL CENTER,204 N 4TH AVE E,NEWTON,IA,50208,1.0,2.0,0.1688959422429114,0.8311040577570886,0.00147478169042265,0.00147478169042265,36956.79257362356,601317.8125,1647.4460616438357,155748.19231599398,16.270833333333332,0.044577625570776255,16.270833333333332,-0.1075425138294347,3
160040,SARTORI MEMORIAL HOSPITAL,515 COLLEGE STREET,CEDAR FALLS,IA,50613,1.0,1.0,0.33561167535141695,0.664388324648583,0.011954323308290596,0.011954323308290596,40415.70449678801,1078521.9428571428,2954.854637964775,205198.2387475538,26.685714285714287,0.07311154598825832,26.685714285714287,0.005989413871915925,2
160045,ST. LUKES METHODIST HOSPITAL,1026 A AVENUE N.E.,CEDAR RAPIDS,IA,52406-3026,1.0,1.0,0.43186258670029615,0.5681374132997038,0.001930240115150558,0.001930240115150558,23895.185482744168,1132568.4933774834,3087.1597032303484,182236.3097267806,47.397350993377486,0.12919588782684827,47.397350993377486,0.13263622186088567,1
160047,JENNIE EDMUNDSON MEMORIAL,933 EAST PIERCE STREET,COUNCIL BLUFFS,IA,51503-,1.0,1.0,0.4283697324665072,0.5716302675334928,0.017646028734103727,0.017646028734103727,17633.66814916182,937149.3090909091,2567.5323536737237,174710.90773506882,53.14545454545455,0.14560398505603986,53.14545454545455,0.10230223913868619,2
160064,MERCY MEDICAL CENTER - MASON CITY,1000 4TH STREET,MASON CITY,IA,50401,1.0,2.0,0.40077614302283465,0.5992238569771654,0.0026392720873097365,0.0026392720873097365,29686.983892877935,1799729.7411764706,4940.161079894077,164827.28570581993,60.62352941176471,0.16640831880126591,60.62352941176471,0.07771949916558714,2
